time,x_d,y_d,z_d,x,y,z,vx_cmd,vy_cmd,vz_cmd,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qref1,qref2,qref3,qref4,qref5,qref6,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,mode,perturbation
7.1007,0.15,0.2,0.3,0.150504449799626,0.200350184934367,0.300443628157435,-0.00155649747026652,0,0,0.932225048542023,0.110975839197636,0.984033346176147,-0.029145635664463,0.903770327568054,0.872451543807983,0.00102721923030913,-0.00174627278465778,-0.00167779147159308,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.2007,0.15,0.2,0.3,0.150467368231764,0.200337631623012,0.30045121068701,0,0,0,0.932351589202881,0.110801346600056,0.983874201774597,-0.0293373819440603,0.903770327568054,0.872451543807983,0.00116418185643852,-0.00164355081506073,-0.00157506950199604,-0.00342406425625086,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.3008,0.15,0.2,0.3,0.150435006321768,0.200330305436045,0.300451206713824,0,0,0,0.932437896728516,0.110682465136051,0.983743786811829,-0.0293373819440603,0.903770327568054,0.872835040092468,0.000924497377127409,-0.00123266316950321,-0.00123266316950321,1.72976716856507E-15,2.06184270329719E-16,0.00342406425625086,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.4008,0.15,0.2,0.3,0.150420151505478,0.200331233876644,0.300451174792531,0,0,0,0.932487726211548,0.110644116997719,0.983701586723328,-0.0293373819440603,0.903770327568054,0.872835040092468,0.000410887703765184,-0.000239684493863024,-0.000308165792375803,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.5007,0.15,0.2,0.3,0.150420970763909,0.200327844566755,0.30045072611679,0,0,0,0.932514607906342,0.110634528100491,0.983688175678253,-0.0295291300863028,0.903770327568054,0.872835040092468,0.000239684493863024,-6.84812839608639E-05,-0.000136962567921728,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.6008,0.15,0.2,0.3,0.150417825499907,0.200328441608507,0.300450424413088,0,0,0,0.932526111602783,0.11062877625227,0.983680546283722,-0.0295291300863028,0.903770327568054,0.872835040092468,0.000102721925941296,-6.84812839608639E-05,-6.84812839608639E-05,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.7007,0.15,0.2,0.3,0.150416351377813,0.200328860370777,0.300449539501034,0,0,0,0.932531833648682,0.11062877625227,0.983676671981812,-0.0295291300863028,0.903770327568054,0.872835040092468,6.84812839608639E-05,2.2640618932868E-15,-3.4240641980432E-05,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.8007,0.15,0.2,0.3,0.150414649652077,0.200329799347207,0.300449103852806,0,0,0,0.932539522647858,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903770327568054,0.872835040092468,6.84812839608639E-05,2.2640618932868E-15,-3.4240641980432E-05,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
7.9007,0.15,0.2,0.3,0.150414649652077,0.200329799347207,0.300449103852806,0,0,0,0.932539522647858,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903770327568054,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.0007,0.15,0.2,0.3,0.150414267553035,0.200330086240019,0.300449103852806,0,0,0,0.932541429996491,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903770327568054,0.872835040092468,3.4240641980432E-05,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.1007,0.15,0.2,0.3,0.150416784366879,0.200334434101618,0.300448949634546,0,0,0,0.932543337345123,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903690457344055,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.2007,0.15,0.2,0.3,0.150416784366879,0.200334434101618,0.300448949634546,0,0,0,0.932543337345123,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903690457344055,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.3007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,-0.00285338680259883,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.4007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.5008,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.6007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.7007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872835040092468,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.8007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
8.9007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.0007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.1007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.2007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.3007,0.15,0.2,0.3,0.150422202233113,0.200342846024934,0.300448642278917,0,0,0,0.932545244693756,0.11062877625227,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,2.2640618932868E-15,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.4007,0.15,0.2,0.3,0.150422267200112,0.200342933603743,0.300448162576734,0,0,0,0.932545244693756,0.110630691051483,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,3.4240641980432E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.5007,0.15,0.2,0.3,0.150422397385252,0.200343109099916,0.300447201305194,0,0,0,0.932545244693756,0.110634528100491,0.983674764633179,-0.0295291300863028,0.903530657291412,0.872643291950226,4.75809852570907E-16,3.4240641980432E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.6008,0.15,0.2,0.3,0.15041492906802,0.200348835366661,0.300445548014591,0,0,0,0.932545244693756,0.110640279948711,0.983674764633179,-0.0293373819440603,0.903530657291412,0.872451543807983,4.75809852570907E-16,6.84812839608639E-05,-1.61775351991691E-15,0.00342406425625086,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.7008,0.15,0.2,0.3,0.150415059247183,0.200349010854776,0.300444586741638,0,0,0,0.932545244693756,0.110644116997719,0.983674764633179,-0.0293373819440603,0.903530657291412,0.872451543807983,4.75809852570907E-16,3.4240641980432E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.8007,0.15,0.2,0.3,0.150407591642372,0.20035473801736,0.300442934835257,0,0,0,0.932545244693756,0.11064986884594,0.983674764633179,-0.029145635664463,0.903530657291412,0.872451543807983,4.75809852570907E-16,6.84812839608639E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
9.9007,0.15,0.2,0.3,0.150407786774953,0.200355001065976,0.300441493856667,0,0,0,0.932545244693756,0.11065562069416,0.983674764633179,-0.029145635664463,0.903530657291412,0.872451543807983,4.75809852570907E-16,6.84812839608639E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.0008,0.15,0.2,0.3,0.150407916944848,0.200355176541598,0.300440532581041,0,0,0,0.932545244693756,0.110659457743168,0.983674764633179,-0.029145635664463,0.903530657291412,0.872451543807983,4.75809852570907E-16,6.84812839608639E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.1008,0.15,0.2,0.3,0.150408112069196,0.200355439579118,0.30043909159931,0,0,0,0.932545244693756,0.110665209591389,0.983674764633179,-0.029145635664463,0.903530657291412,0.872451543807983,4.75809852570907E-16,3.4240641980432E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.2007,0.15,0.2,0.3,0.150408307188607,0.20035570260998,0.300437650615694,0,0,0,0.932545244693756,0.11067096143961,0.983674764633179,-0.029145635664463,0.903530657291412,0.872451543807983,4.75809852570907E-16,3.4240641980432E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.3007,0.15,0.2,0.3,0.150408567255894,0.200356053193876,0.300435729923465,0,0,0,0.932545244693756,0.110678628087044,0.983674764633179,-0.029145635664463,0.903530657291412,0.872451543807983,4.75809852570907E-16,6.84812839608639E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.4007,0.15,0.2,0.3,0.150408697412613,0.200356228651735,0.300434768642813,0,0,0,0.932545244693756,0.110682465136051,0.983674764633179,-0.029145635664463,0.903530657291412,0.872451543807983,4.75809852570907E-16,3.4240641980432E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.5007,0.15,0.2,0.3,0.150406055691404,0.200352516218056,0.300432999894468,0,0,0,0.932545244693756,0.110690139234066,0.983674764633179,-0.029145635664463,0.903610587120056,0.872451543807983,4.75809852570907E-16,6.84812839608639E-05,-1.61775351991691E-15,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.6007,0.15,0.2,0.3,0.150406638557653,0.200353301962742,0.300431950528421,0,0,0,0.932545244693756,0.1106978058815,0.983678579330444,-0.029145635664463,0.903610587120056,0.872451543807983,4.75809852570907E-16,6.84812839608639E-05,3.4240641980432E-05,1.72976716856507E-15,2.06184270329719E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
10.7007,0.15,0.2,0.3,0.150404165191145,0.20034981661375,0.30043063326639,0,0,0,0.932545244693756,0.110705472528934,0.983680546283722,-0.029145635664463,0.903690457344055,0.872451543807983,4.75809852570907E-16,0.000102721925941296,3.4240641980432E-05,1.72976716856507E-15,0.00142669340129942,0,0,0,0,0,0,0,0,0,0,0,0,0,PD,0
